loss,hyperparameters,iteration,runtime,score,std
0.6015435089546548,"{'boosting_type': 'dart', 'colsample_bytree': 0.7698382522885941, 'learning_rate': 0.14845265296287247, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 15, 'num_leaves': 42, 'reg_alpha': 0.006674508640479346, 'reg_lambda': 0.45652671843985987, 'subsample_for_bin': 100000, 'drop_rate': 0.20483751021850233, 'subsample': 0.9893101176153899, 'subsample_freq': 3}",42,226.0745115097612,0.3984564910453452,0.016414880699671914
0.5624316288380419,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6011136378969155, 'learning_rate': 0.03597027756368212, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 20, 'num_leaves': 30, 'reg_alpha': 0.5740161698569336, 'reg_lambda': 0.5531434168777756, 'subsample_for_bin': 86000, 'subsample': 0.8953362877872784, 'subsample_freq': 2}",43,1.562258481234312,0.4375683711619581,0.020631363377240232
0.5704312388397461,"{'boosting_type': 'goss', 'colsample_bytree': 0.9364491194778153, 'learning_rate': 0.10398050136836269, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 5, 'num_leaves': 17, 'reg_alpha': 0.13452905965775253, 'reg_lambda': 0.8353258695854298, 'subsample_for_bin': 12000, 'subsample': 1.0, 'subsample_freq': 0}",44,0.908189192134887,0.42956876116025383,0.0170150032429907
0.5723394914172293,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.643319473527665, 'learning_rate': 0.08598590755879783, 'limit_max_depth': True, 'max_depth': 10, 'min_child_samples': 45, 'num_leaves': 6, 'reg_alpha': 0.7793577559824456, 'reg_lambda': 0.5279157268639791, 'subsample_for_bin': 42000, 'subsample': 0.7387104117727349, 'subsample_freq': 4}",45,0.8066335078328848,0.42766050858277066,0.016314773928892738
0.6042123325448969,"{'boosting_type': 'dart', 'colsample_bytree': 0.9151623636502133, 'learning_rate': 0.2239406670741942, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 22, 'reg_alpha': 0.38829313366012835, 'reg_lambda': 0.3904958428351678, 'subsample_for_bin': 70000, 'drop_rate': 0.1685287697382271, 'subsample': 0.892596566228856, 'subsample_freq': 7}",46,142.39861122518778,0.3957876674551031,0.013494417200413769
0.5730721100250596,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5476152920642112, 'learning_rate': 0.05359896134372566, 'limit_max_depth': True, 'max_depth': 2, 'min_child_samples': 25, 'num_leaves': 43, 'reg_alpha': 0.9073288835933457, 'reg_lambda': 0.743052749259667, 'subsample_for_bin': 90000, 'subsample': 0.7887272133204294, 'subsample_freq': 7}",47,0.7239371876232326,0.42692788997494036,0.026113127716017318
0.5758261634332195,"{'boosting_type': 'goss', 'colsample_bytree': 0.857603840045486, 'learning_rate': 0.0275188830484588, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 40, 'num_leaves': 19, 'reg_alpha': 0.06340293341171752, 'reg_lambda': 0.1324889133000677, 'subsample_for_bin': 62000, 'subsample': 1.0, 'subsample_freq': 0}",48,1.2563889855518937,0.42417383656678054,0.005889166410048626
0.5643878121826609,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9533919790202964, 'learning_rate': 0.06527115155180936, 'limit_max_depth': True, 'max_depth': 18, 'min_child_samples': 20, 'num_leaves': 48, 'reg_alpha': 0.5522997643978191, 'reg_lambda': 0.6124384947011455, 'subsample_for_bin': 44000, 'subsample': 0.5869324740291302, 'subsample_freq': 3}",49,1.1001080706715585,0.4356121878173392,0.008601330659449655
0.6143005690562688,"{'boosting_type': 'dart', 'colsample_bytree': 0.9801405090466754, 'learning_rate': 0.04572346412888254, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 10, 'reg_alpha': 0.2905994309523086, 'reg_lambda': 0.9791628207161088, 'subsample_for_bin': 26000, 'drop_rate': 0.32548039353789116, 'subsample': 0.5010097132214374, 'subsample_freq': 6}",50,125.9726543993689,0.3856994309437311,0.016859429797598652
0.5614298399215002,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7376072413714613, 'learning_rate': 0.06995373618455984, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 35, 'num_leaves': 40, 'reg_alpha': 0.4790152546906127, 'reg_lambda': 0.05873456033440427, 'subsample_for_bin': 96000, 'subsample': 0.7639775549485056, 'subsample_freq': 2}",51,1.121633702609688,0.4385701600784998,0.012703042092308017
0.5727827264429031,"{'boosting_type': 'goss', 'colsample_bytree': 0.8085800735886732, 'learning_rate': 0.03893593575437517, 'limit_max_depth': True, 'max_depth': 7, 'min_child_samples': 55, 'num_leaves': 26, 'reg_alpha': 0.6884473269495746, 'reg_lambda': 0.30830830820006094, 'subsample_for_bin': 34000, 'subsample': 1.0, 'subsample_freq': 0}",52,0.6799816134385764,0.427217273557097,0.014328126545142287
0.5655197153372356,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7687353882895894, 'learning_rate': 0.10338255988479843, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 15, 'num_leaves': 46, 'reg_alpha': 0.5950007739855703, 'reg_lambda': 0.47576350181099347, 'subsample_for_bin': 14000, 'subsample': 0.8012979123734693, 'subsample_freq': 4}",53,1.1331931301392615,0.4344802846627644,0.019555781919192404
0.5675688060089638,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8815963762630448, 'learning_rate': 0.20834411286251325, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 23, 'reg_alpha': 0.1542058993652861, 'reg_lambda': 0.5186445584658569, 'subsample_for_bin': 6000, 'subsample': 0.8805903216286026, 'subsample_freq': 6}",54,0.8901298527605832,0.43243119399103624,0.024057478223980445
0.6081424429035982,"{'boosting_type': 'dart', 'colsample_bytree': 0.6815674295575613, 'learning_rate': 0.059503369220955823, 'limit_max_depth': True, 'max_depth': 31, 'min_child_samples': 25, 'num_leaves': 34, 'reg_alpha': 0.8124599565656772, 'reg_lambda': 0.731402068901061, 'subsample_for_bin': 22000, 'drop_rate': 0.23449719180158318, 'subsample': 0.7332220992861883, 'subsample_freq': 9}",55,173.96197233516722,0.39185755709640185,0.0140936797592481
0.5667168400771956,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5955200462130192, 'learning_rate': 0.16446179510088285, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 45, 'num_leaves': 16, 'reg_alpha': 0.7363237010289521, 'reg_lambda': 0.036512811522785904, 'subsample_for_bin': 78000, 'subsample': 0.9544426727789441, 'subsample_freq': 5}",56,0.9239949475973844,0.43328315992280436,0.018639238712360073
